আলহামদুলিল্লাহ কলিজা ঠান্ডা হয়ে গেছে ভাইয়া দোয়া করি আল্লাহ তায়ালা যেন আমাদের আরও অনেক  বাল খেলার তায় পিক দেন আমিন,positive
আজকে সত্যিই বাংলাদেশ বাঘের মত খেলেছে। অভিনন্দন সোনার বাংলাদেশ।,positive
জীবনে ও ভাবি নাই,positive
মনে হল যেন বিশ্বকাপ জিতে গেছি আজকে অভিনন্দন বাংলাদেশ অভিনন্দন মিরাজ মোস্তাফিজ,positive
সাকিব  আল হাসান মন টা অনেক বড়  মেহেদি ভাল খেলছে ওরে কুলে নি ওপরে ওঠাইছে অনেক ভাল লাগছে মেহেদী মিরাজ সাকিব  মোস্তাফিজ  all the best,positive
ছেলেগুলা দায়িত্ব নিতে শিখুক।,positive
সাব্বাশ বাংলাদেশ,positive
শত হতাশার  মাঝে  ডুবে  আছি  বাংলাদেশের  এমন  জয় আমার  জীবনের  শত হতাশা  দুর করে  দিয়েছে । আল্লাহ্  সবাই কে দয়া  কর  তুমি  মহান ।  আমার  সোনার  বাংলা  আমি  তোমায় ভালো বাসি। বাংলাদেশ  টিম  প্রান ঢালা  শুভেচ্ছা  রহিল,positive
"আমার দেখা বাংলাদেশ ক্রিকেটের সেরা বিজয় আজকে ভরতের বিরুদ্ধে এই জয়। সত্যি খেলা দেখতে দেখতে এক পর্যায়ে নিজেকে বুঝাতে পারছিলামনা, খেলা এতো কঠিন হয়ে যাবে। সত্যি মেহেদী মিরাজ মোস্তাফিজ আমার হৃদ কম্পন থামিয়ে দিয়ে শরীরে বিজয়ের জোয়ার বইয়ে দিলো।স্যালুট তোমাদের। Love u cricket  for Bangladesh.",positive
"সাকিব এর কাদে মিরাজ।  মিরাজ এর জন্য এর  চেয়ে বড় উপহার আর হয় না,",positive
সেই,positive
"সব কৃতিত্ব নান্নুর  ও আছে বাংলাদেশ 
জিতেছে",positive
ঈদ মোবারক,positive
অবিশ্বাস্য একটি জয়। অভিনন্দন বাংলাদেশ।,positive
আমার তো খেলা দেখে এতোটাই রাগ হয়েছিল কি বলবো পারে মিরাজ ভালো খেলছিল তখন একটু ভালো লাগলো ধন্যবাদ মিরাজ কে।,positive
সাকিব কাধে নিয়েছে মিরাজকে তাহলে সাকিব কতটা খুশি হয়েছে।আমারও অনেক ভালো লাগছে সাকিব কে দেখে,positive
সবাই মেরাজ কে দেখেছে।কিন্তু আমি মোস্তাফিজুর কে দেখেছি তার ব্যাটিং স্টাইল  অনেক অভিজ্ঞ খেলোয়াড় এর মত। তার ছেহেরা তে কোন ভয় ছিল না,positive
সবাই একবার বলি আলহামদুলিল্লাহ,positive
মুস্তাফিজই বারবার টিম ইন্ডিয়াকে হারাতে বিশেষ ভূমিকা পালন করে।,positive
ভারতরে অতীত শিক্ষা দিয়ে দিলাম,positive
শীতের মধ্যেও আমার ঘাম ঝরতে ছিলো,positive
সাকিব আল হাসান এবং মেহেদী মিরাজ ইতিহাস গড়লেন। শুভ কামনা বাংলাদেশ।,positive
এককথায় বলতে গেলে অসাধারণ খেলেছে বাংলাদেশ অভিনন্দন,positive
ভাইরে ভাই কি আর বলব বলার ভাষা নাই কি ম্যাচটা জিতিয়েছেন মিরাজ ফিজ ভাবা যায় লাভ,positive
"ধন্যবাদ রোবিটহোল , এসব মুহূর্তের ভিডিও জন্য।। ",positive
শাকিবকে আগে কখনো এমন উদযাপন করতে দেখি নাই,positive
কাপ লাগেনা ভাই।এরকম জয় হলেই চলে।এই প্রথম এত সুন্দর একটা জয় দেখলাম,positive
আলহামদুলিল্লাহ আমি অনেক বেশি আনন্দিত এবং উচ্ছ্বাসিত,positive
সাবাস বাংলাদেশ,positive
"মোঃমিরাজ ও মোস্তাফিজ সহ পুরো দলে জন্য রইল অসংখ্য শুভেচ্ছা ও শুভ কামনা, ধন্যবাদ সবাইকে",positive
১৮৬ রানের পরে ৪ হলো তারপর স্কোর ১৯০ না হয়ে ১৮৭ হলো কেন বুঝলাম না,positive
লাস্ট বলে চার মারলো তারপরেও কেনো স্কোর (১৮৭-৯) হওয়ার কথা( ১৯০-৯),positive
মিরাজ -বাংলাদেশ এর স্টোকস,positive
"
সাকিব এর আগুন ঝরা বোলিং দেখে মুগ্ধ মিরাজের পারফর্মেন্স অসাধারণ",positive
১৯৭১ এ আমাদের দেশের সোনার দামাল ছেলেরা সন্তান রা যেই রকম ভাবে শক্ত হাতে  বীরের মতো যুদ্ধ হামলা চালিয়ে সোনার বাংলাদেশের নাম কে বিশ্বের দরবারে নাম লিখিয়েছে। ঠিক তেমনি ভাবেই আজ আবার বাংলাদেশের সোনার দামাল ছেলে সন্তান গন শক্ত হাতে  বীরের মতো যুদ্ধ করে হামলা চালিয়ে বিশ্বের দরবারে জানান দিচ্ছে যে আমরাও পারি ...,positive
ভিডিও টা দেখে অনেক মজা পাইছি,positive
আজ আমার জন্মদিন ।তাই  বাংলাদেশ জিতল।,positive
আমিতো স্টক করে ফেললাম,positive
"*খেলার টানটান উত্তেজনা মুহূর্তে আমরা আল্লাহ কে ডাকি কিন্তু যখন জয়লাভ করি তখন আমরা শুকরিয়া আদায় করতে ভুলে যাই অথবা আল্লাহকে ভুলে যাই ওই মুহূর্তে কিন্তু মিরাজ ভোলেনি আমার আল্লাহকে, মিরাজ ঠিকই আবার আল্লাহর নাম নিয়েছে এবং সমস্ত ক্রেডিট দিয়েছে আমার আল্লাহকে অর্থাৎ এই জয় একমাত্র আল্লাহ এনে দিয়েছে আর এই জন্যই আল্লাহ ভীরু মিরাজকে অনেক ভালোবাসি*",positive
ঈদ মোবারক ঈদ মোবারক ঈদ মোবারক।,positive
আমিতো ভাবছিলাম বাংলাদেশ হেরে গেছে তাই আর দেখিনি বা জানি না জিতছে মাত্র দেখলাম।  অবিশ্বাস্য জয়,positive
এই জয় বাংলাদেশের কাম্য ছিলো,positive
"ধরেই নিছিলাম হালারপোরা হারবো কিন্তু না, এ আমি দেখলাম কি, মামুরা করলোডা কি পুরাই আ-ছোলা বাশ হানডায়য়া দেছে। সাবাস বেটারা সাবাস।",positive
বির বাঙালি,positive
ভাগ্য থাকলে যেভাবেই হোক জিতবে,positive
বর্তমান বাংলাদেশের একমাত্র হেডামওয়ালা খেলাওয়ার উজ্জ্বল ভবিষ্যত,positive
অনেক বার দেখলাম স্বরনীয় হয়ে থাকবে ম্যাচটি,positive
সাকিব আল হাসান কে এতো খুশি হতে খুব কম দেখছি,positive
"৪:৪৭ সাকিব যখন মেহেদী কে কোলে নিল, তখন নিজের অজান্তে চোখের কোনে পানি চলে আসছে।",positive
চোখে পানি চলে আসছে।,positive
আমি জিতলে বাংলাদেশ হারলে বাংলাদেশ,positive
অনেক ভালো লাগছে।আমি তো ভেবেনিছিলাম হেরে গেছে,positive
"চিমটি কেটে চেক করলাম, স্বপ্ন দেখছি নাকি!",positive
ভালোবাসা মিরাজ,positive
মিরাজ থাকবে ইতিহাস এর পাতায়,positive
আলহামদুলিল্লাহ জিতা গেছি ধন্যবাদ জানাই মিরাজ ও মুস্তাফিজ সাকিব,positive
"বাংলাদেশ ভারত রে হারাইছে তাও আবার লাস্ট উইকেটে ৫৪ রান করে।
আমাদের বিশ্বকাপ জেতা হয়ে গেছে। ",positive
আভিন্দন বাংলাদেশ।কিন্ত বাংলাদেশের এই হাট বলোক করা খেলা শেষ হবেনা বুঝি।,positive
*অনেক ধন্যবাদ এই উইনিং মোমেন্ট আপলোড দেওয়ার জন্য*,positive
এমন খেলা সত্যিই কল্পনীয়। । ভাবতেই পারি নাই বাংলাদেশে জিতবে,positive
সবাইকে ঈদের শুভেচ্ছা ঈদ মোবারক,positive
এটা হলো ক্রিকেটে খেলা বাংলাদেশের খেলুয়ারদের শিহ্মা নেওয়া উচিত,positive
অভিন্দন,positive
হেরে যাওয়ার বেদনাটা আজ জয়ের মাধ্যমে স্বস্তি পেলো,positive
"আল্লাহ পাকের কাছে শুকরিয়া,, শবাই এ আনন্দে,,ইনশাআল্লাহ ৫ ওয়াক্ত নামাজ আদায় করুন,,, আমার ভাই এবং বোনেরা,,আল্লাহ হর দরবারে হাজিরা দিন,, ৫ বার দৌনিক,,আল্লাহ আপনি আমাদের সকল সঠিক বুঝার তৌফিক দান করুন আমিন",positive
ইতিহাসের খাতায় নাম লেখা হয়ে গেলো বাংলাদেশের এই হারার ম্যাচ জিতা,positive
"কলিজা শুকিয়ে গেছিলো,,,ধন্যবাদ মিরাজ+মুস্তাফিজুর,,, দাদাদের সাথে তীরে এসে তরী ডুবানোর ইতিহাস বদলে দেওয়ার জন্য",positive
এতদিন শুধু জিততে জিততে হেরে যাওয়ার বেদনা অনুভব করেছি আজ হারতে হারতে জিতে যাওয়ার আনন্দে কেঁদে ফেলেছি,positive
মিরাজের অবিশ্বাস্য ব্যাটিং। মিরাজের মতো এমন চেতা তেজী খেলোয়াড়ই স্কোয়াডে রাখা দরকার,positive
বাংলাদেশের প্রতি গর্ব হচ্ছে এত কঠিন প্রতিপক্ষের সাথে এত লড়াই করে জিতেছে!  আমি মেহেদী হাসান মিরাজকে সারাজীবন মনে রাখব। সে বাংলাদেশের জন্য বড় হিরো নয় সুপার হিরো মনে করি।,positive
"অসাধারণ দারুন একটা মুহূর্ত ছিলো আমাদের জন্য ,এগিয়ে যাও প্রিয় বাংলাদেশ ",positive
অভিনন্দন বাংলাদেশ টিম কে।,positive
সাকিবের মতো প্লেয়ারো আজ যেভাবে আনন্দ প্রকাশ করেছে বোঝাই যায় এ জয়ের মাহাত্ম্য কতটা!!!!,positive
"আফিফ আউট হওয়ার পর মনে হেরে যাবে বলে খেলা দেখা বন্ধ করে দিয়ে ছিলাম,,, কিন্তু মেহেদী হাসান মিরাজ ,,,, কী খেলা দেখাইলো,,, মুস্তাফিজ ও তার সাথের অনেক ভালো করেছে",positive
একমাত্র বাংলা সিনেমাই এইটা দেখা যায়।  আজকে বাস্তবে দেখলাম অনেক ভালো লাগলো এটাই তো দেখতে চাই আমরা,positive
"অসম্ভব সুন্দর বলে যেমন কিছু হয় না তেমনি এক সম্ভব সুন্দর খেলা উপহার দিল বাংলার দামাল ছেলেরা। নবম উইকেটে আশা ছেড়ে দেওয়া যে যায় না,শেষ যে মধুর হয় তা স্মরণীয় হয়ে থাকবে। মেহেদী মিরাজ বাংলার গর্ব।খুলনার গর্ব।",positive
ভারতকে হারালে আত্মাটা প্রচুর শান্তি পায়,positive
সব সময় দেখতাম জিততে জিততে হারত আজ ওল্টা হারতে হারতে জিতছে  বাংলাদেশ  কি জিনিশ  আজ বোজছে india,positive
ভিডিটা যত দেখি ততই দেখতে মন চাইতেছে,positive
সাবাস মেহেদী মিরাজ অনেক দিনের আক্ষেপ মিটলো,positive
ইন্ডিয়ার সাথে জেতা সবসময় আনন্দের,positive
ঈদের মতই মনে হচ্ছে,positive
হালারা এবার হারছে,positive
ইন্ডিয়ার সাথে ম‍্যাচ জিতলে মনে আমরা বিশ্বকাপ জিতে গেছি। খুব আনন্দ পাই।,positive
আমাদের  বিশ্বকাপ লাগবে না বাংলাদেশ জিতলে আমরা বিশ্বকাপ পেয়ে যাই,positive
"আমি কি লেখমু লেখার কোনো ভাষা নাই আমার,,কিন্তু ম্যাচটায় যখন ৯ উইকেট পরছিলো তখন বলছিলাম এইবার ম্যাচটা যদি জিতে যায়...জিবনের ফাস্ট টাইম সরাসরি  দেখলাম ইন্ডিয়ার সাথে জয়",positive
অভিনন্দন টাইগার্স!,positive
আল্লাহ হামদু লিল্লাহি,positive
হারলেও বাংলাদেশ জিতলেও বাংলাদেশ,positive
"বাংলাদেশের মিডিল অর্ডার খুব দুর্বল।
সবাই মিরাজের প্রশংসা করছে কিন্তু মুস্তাফিজের অবদান কম না।",positive
"অবিশ্বাস্য অবিশ্বাস্য অবিশ্বাস্য ম্যাচ জিতে গেলাম

১৩৬ রানে ৯ উইকেট শেষ তারপর বাকীটা ইতিহাস। মিরাজ  ও মুস্তাফিজ শেষ উইকেটে যা করলো তা অবিশ্বাস্য 

ধন্যবাদ মিরাজ ও ফিজ ",positive
"নবম উইকেট হারানোর পর আমরা নিশ্চিত হেরে গিয়েছিলাম। মেহদী মিরাজ জিতিয়েছেন মুস্তাফিজ কে সাথে নিয়ে। কথা একটাই।
তবে অবদান কম বেশি সবারই থাকে।",positive
"ভারতের মনে  কষ্ট দিয়ে জয়,",positive
"বাংলাদেশ ভারতকে হারাইছে তাও আবার লাস্ট উইকেটে ৫৪ রান করে।
আমাদের বিশ্বকাপ জেতা হয়ে গেছে ",positive
মুস্তাফিজ ও মেহেদির জন্য অসংখ্য অসংখ্য ভালোবাসা ও দোয়া রইলো। অভিনন্দন বাংলাদেশ,positive
লাভ ইউ বাংলাদেশ,positive
"বাংলাদেশেই সম্ভব সবাইকে হারানো , অন্য দেশে গেলেই শুকিয়ে যায় বাংগালী।",positive
শান্তর শতকে বাংলাদেশের সহজ জয়,positive
থ্যাঙ্ক ইউ মেহেদী হাসান মিরাজ,positive
"আমি জানি মেহেদী মিরাজ একটি ভালো লেভেলের পেলেয়ার,,,,  কিন্তু সেই শরনিয় ফিনিশ",positive
জীবনের প্রথম ফাইনাল মেচ জিতলাম,positive
১৯ ম্যাচ বাদে কারো সঙ্গে একটা ম্যাচ জিতলে এরকমই উত্তেজনা হয়। বাংলাদেশের আবেগটা বুঝতে পারছি।  ভালো খেলেছে বাংলাদেশ...,positive
"আলহামদুলিল্লাহ,,, অবিশ্বাস্য এক জয়ের সাক্ষী হলাম,,, শেষ উইকেটে মিরাজ ও ফিজের পার্টনারশিপ এবং মিরাজের লড়াকু ইনিংস, বাংলাদেশকে ভারতের বিপক্ষে ঐতিহাসিক জয়ে রূপ দিলো,,,",positive
"সবার আরালে ও হলেও,৷  মুস্তাফিজের ১০ রান জয়ের অন্যতম ভুমিকা রাখছে
।",positive
"বাংলার ক্রিকেট ইতিহাসে এই জয় অবিস্মরণীয় হয়ে থাকবে 

আমরা হারার আগে লড়াই করে জিততে জানি 

মেহেদী আর মুস্তাফিজ তোমরা আমাদের গর্ব

প্রতি মুহূর্তে মনে হচ্ছিল এই মনে হয় আউট হয়ে গেল,,,কিন্তু আমরা হার মানি নি

খেলবে টাইগার,,,জিতবে টাইগার",positive
"সাত উইকেট হারিয়ে আর খেলা দেখিনি 
আমি লজ্জিত সাবাস বাংলাদেশ",positive
"স্বরণীয় জয়
চোখে জল এসে গেছে
ভালবাসার বাংলাদেশ",positive
আমার দেখা বাংলাদেশের সেরা জয়,positive
অবিস্মরণীয় জয় মিরাজ এর হাতে। অসাধারণ একটা ইনিংস খেলেছেন মেহিদি হাসান মিরাজ।,positive
"আল্লাহর অশেষ মেহেরবানি, অবশেষে জয় , মেহেদী মিরাজ ময় জয়। 
বাংলা দেশ দলকে প্রাণঢালা অভিনন্দন।",positive
"একটা কথা না বললেই নয়, 
সবার আড়ালে রয়ে গেলো আমাদের কিং খান সাকিব আল হাসান 
আজকের বেটিং বোলিং দুটিতে দুর্দান্ত করেছে, কিন্তু লাস্টে মিরাজের দুর্দান্ত বেটিংয়ের জন্য জয় পেয়েছে বাংলাদেশ 
কিন্তু আজকের ম্যাচ সেরা সেকিব আল হাসান",positive
"মনের মধ্যে কেমন যেনো একটা টান টান উত্তেজনা কাজ করছিলো আর ভয়ে গায়ে কাটা দিচ্ছিলো, তার মাঝে ম্যাচ জিতে গেলো, খুশিতে আত্মহারা হয়ে গেছি,অভিনন্দন বাংলাদেশ টিম",positive
"কান্না করে দিছি ভাই
মিরাজ ভাই বুম বুম ",positive
"আজকে ফোনে কাজ হয় নাই, তাই ম্যাচটা আমরা জিতে গেছি",positive
ম‍্যচটা তো জিতালেন না 18 কটি মানুষের জিবণ বাচালেন,positive
অবিশ্বাশ্য,positive
আজকে শেখ হাসিনা দেখছে বলে খেলাটা জিতছি,positive
বাংলাদেশ এই ম্যাচ জিতবে কখনো আশা করিনি কিন্তু জিতে গেছে কংগ্রাচুলেশন বাংলাদেশ,positive
জয় বাংলা,positive
অবিশ্বাস্য এক জয় মিরাজ সাহেব তুমি সবাইকে দুঃখের বদলে হাসিয়েছো ১৮ কোটি বাঙালিকে.... এখনো আমার বিশ্বাস হচ্ছে না আমরা জিতে গেছি  আমি কেদে ফেলিছি  আনান্দে  যখন উইনিং রান টা আসলো মিরাজের ব্যাট থেকে  এই জয়টার কথা যত দিন বেঁচে থাকবো মনে থাকবে.... অভিনন্দন মিরাজ কে তুমি দেখিয়ে দিলে কি করে বুক চিতিয়ে লড়ায় করে জয় ছিনিয়ে আনতে হয়.... শুভকামনা রইল অনেক দূর এগিয়ে যাও ধন্যবাদ,positive
সাব্বাস বাংলাদেশ ধন্যবাদ মেহেদী হাসান মিরাজ আপনি বাংলাদেশ লিডার,positive
"তোমাকে মনে রাখার মত একটি ম্যাচ খেললে,, মন জয় করে চোখে জল এনে দিলে বিশ্বকাপ জিতলে ও এমন ফিল আসবে কিনা জানিনা,,,, এভাবেই এগিয়ে যাও দোয়া ও শুভকামনা, ভালবাসা রইলো, লাভ ইউ অল অফ বিডি টাইগার।",positive
"অবিশ্বাস্য এবং অবিস্মরণীয় ম্যাচ যা ইতিহাসের পাতায় লেখা থাকবে।
আলহাদুলিল্লাহ
ধন্যবাদ মিরাজ এবং মুস্তাফিজ।পুরো বাংলাদেশ টিম এবং বাংলাদেশের মানুষকে জানাই আন্তরিক অভিনন্দন ও শুভেচ্ছা।
এইবার ভারতকে হারিয়ে সিরিজ জয়ের আশা তো করতেই পারি।
",positive
সারাজীবন আমাদের জেতা ম্যাচ ভারত জিতে যায় আজ প্রথমবার ভারতের জেতা ম্যাচ আমরা জিতে গেলাম,positive
আসল বিশ্বকাপ খেলা তো এখানে হলো।,positive
আলহামদুলিল্লাহ! এক কথায় অসাধারণ! আওয়ামিলীগের মোবাইলে  সৌদি আরবে বসে খেলা দেখেছি!,positive
আমি বাংলা আমি বাংলাদেশের ম্যানেজমেন্ট কে বলব মেহেদী হাসান মিরাজকে যেন ওয়ানডে টি-টোয়েন্টিতে এবং খেলা কারণ সেটা ভালো বলার এবং ব্যাটিং ভালো।,positive
"খুশিতে মিস্টি বাটলাম...আমি জানি ইন্ডিয়ান রা কতো অপছন্দ করে বাংলাদেশিদের..১২ বছর ইন্ডিয়ান দের সাথে ছিলাম..আর ক্রিকেটের বেলায় তো বাংলাদেশ কে কনো দল ই মনে করেনা..জারা প্রবাসে থাকে তাদেরকে জিগ্যেস কইরেন ভারতীয় রা কেমন ঘৃনা করে আমাদের,,তখন বিশ্বাস কইরেন আমার কথা",positive
আমরা গর্বিত আমরা বাঙালি,positive
আমাদের খুলনার ছেলে মিরাজ  খালিশপুর গ্রামে নয়াবাটির সন্তান আমাদের গর্ব,positive
খেলাটা টিভিতে দেখছিলাম শেষ ৩ ওভার  কি বলবো বুকে শুধু তোর দরফর করছিল,positive
ইতিহাস সাক্ষী থাকবে এই কমেন্ট,positive
আজকের খেলাটা দেখায় আমি মুক্ত মনে থাকবে এই কমেন্ট,positive
আনন্দে চোখ দিয়ে আজ অঝরে পানি পড়লো রে ভাই। কত দিন এমন জয়ের স্বাদ পাইনাই রে  তীরে এসে বার বার তরী ডুবে যায়। কিন্তু আজ তা আর হয়নাই সাবাস,positive
আমার সোনার বাংলার দামাল ছেলেরা আজকে দেখিয়ে দিল যে আমরা পৃথিবীর কোনো দলকে ভয় পায় না,positive
যখন এক রান লাগে তখন শরিফুল উল্লাস করতে চাইছিল কিন্তু সাকিব থামিয়ে দিয়েছে কারণ তখনও বলা যাচ্ছিল না কে জিতবে কে হারবে তাই সে আগেভাগে উল্লাস করে লজ্জা পেতে চায়নি,positive
"আমরা বাংলাদেশ কে জতই গাল পারি না কেন, তাদের সাথে আমাদের সবার একটা আবেগ মিশে আছে,আমরা সবাই একি দেশের মানুষ ",positive
এমম জিতা ম্যাচ গুলো হারার প্রথম প্রতিশোধ ইনশাআল্লাহ সিরিজ জিবতো আমরা,positive
সাবাশ বাংলাদেশ,positive
সামনে ভালো কিচু অপেক্ষায় রইলাম,positive
মোস্তাফিজ আর তাসকিন দিন দিন ব্যাটিং ভাল করতেছপ,positive
"ফুটবল বিশ্বকাপ এই কয়েকদিন পুরো বাংলাদেশেকে ২ ভাগ করে রাখছিলো,,,,,আজ মিরাজ আাবার বাংলাদেশেকে এক করেছে,,ধন্যবাদ মিরাজ,,গুড লাক বাংলাদেশে",positive
চোখে পানি চলে আসলো,positive
মিরাজশুধুমাত্র তার কারণেই আশা নিয়ে খেলা দেখছিলাম। সত্যিই অসাধারণ!! তবে মুস্তাফিজ এর প্রশংসা কেউ করছে না। সে একজন বোলার হয়ে টিকে ছিল এবং মিরাজকে সাপোর্ট করছিল।,positive
"সাকিব তুমি এক বিজয়ের নাম 
কিন্তুু
মিরাজ তুমি এক গর্বের নাম ",positive
"সত্যি আনন্দে কান্না করে দিয়েছি 
অনেক অনেক ভালোবাসি আমার সোনার বাংলার দামাল ছেলেদের ",positive
"দেখার মতো একটা ম্যাচ ছিলো,, আমার তো হার্ট টাই কেপে কেপে উঠছে  অবশেষে আমরাই জিতেছি ",positive
সার লর্ড শান্ত আজকে সেঞ্চুরি করে জিতিয়েছে,positive
অবিশ্বাস্য,positive
ইতিহাসের সেরা জয়,positive
"খুশিতে চোখের পানি ধরে রাখতে পারলাম না,",positive
অভিনন্দন! বাংলাদেশ ক্রিকেট দল।,positive
অনেক দিন পরে এমন একটা আনন্দময় সময় দেখলাম।,positive
"সত্যি
অভাবনীয়, অবিশ্বাস্য 
আজকের ম্যাচ।",positive
"এরকম খেলার সাক্ষী হব ভাবিনি। চোখে পানি, হাততালি দিতে দিতে হাত লাল, চিৎকারে গলা ভেঙে গেছে। হার্টবিট ধরে গেছিল। কতদিন যে কান্না করছি শেষে এসে জিতা ম্যাচ হারতে দেখে। আর আজ কলিজা ঠান্ডা হই গেছে",positive
মেহেদি মিরাজ আর মোস্তাফিজুর রহমান কে অভিনন্দন। সেই ১ রানে হেরে যাওয়ার যন্ত্রণা আজ ফিরিয়ে দেয়া গেছে,positive
"কমেন্ট না করে পারলাম  না,, আজকের ম্যাচটা আমার মন জুড়ে জাই,, অবিরাম ভালবাসা বাংলাদেশ টিম,,এগিয়ে জাগ বাংলাদেশ।",positive
কল্পনাও করিনি এভাবে জিতবে বাংলাদেশ।। অভিন্দন প্রিয় বাংলাদেশ,positive
খেলে যাবে টাইগার রেখে যাবে তাদের   সৃতি,positive
"কিছু সময় খেলা দেখা বন্দ করে দিয়েছিলাম হারটা মানে পারছিলাম না,, বাট শেষ পযন্ত আল্লাহর রহমতে বাংলাদেশ জিতেছে,, এত আনন্দ হচ্ছে কি বলবো ",positive
"এমন ম্যাচ ও জিতা যায়। জানতাম না,,,, নতুন অভিজ্ঞতা 
ক্রিকেট ফ্যান হিসেবে গর্বিত।",positive
বাংলাদেশ এমন একটি দেশ ক্রিকেটে যেকোন শক্তিশালী টিমকে হারিয়ে দেওয়ার সামর্থ রাখে এই ম্যাচে প্রমান করলো তাছাড়া আগেও প্রমান করেছে সাব্বাস বাংলাদেশ ।,positive
"দীর্ঘদিন পর ভারতের সাথে জয়ের সাধ পেলাম, অভিনন্দন টাইগারদের",positive
"হারতে হারতে, জিতে গেলাম ",positive
আলহামদুলিল্লাহ আল্লাহ  কাছে অসংখ্য শুকরিয়া,positive
"অভিনন্দন বাংলাদেশ, অভিনন্দন মিরাজ, মুস্তাফিজ ",positive
মেহেদি আমাদের ভবিষ্যৎ এর সাকিব।,positive
অনেকদিন পর একটা ভালো ম্যাচ দেখা হল আশা করি জয়ের দাড়া অব্যাহত থাকবে ধন্যবাদ মেহেদী হাসান ও মোস্তাফিজকে ধন্যবাদ বাংলাদেশ ক্রিকেট টিমকে,positive
ভারতের বিপক্ষে এমন একটা জয় পাওয়া আর বিশ্ব কাপ ট্রফি ঘরে তুলা সমান কথা।,positive
"খুবই মিস করলাম ম্যাচটা জবে জন্য কাজের জন্য দেখা হয়নি!!

রুমে আসার সাথে সাথে অনলাইনে আসলাম নিজের চোখে বিশ্বাস করতে পাড়তেছি না শেষ উইকেট নিজের দেশ জিতলো আল্লাহ কাছে শুকরিয়া আদায় করে শেষ করা যাবে না!!

দেশে থাকলে মিস করতাম না মিসটা মাঠে গিয়ে দেখতাম ভালোবাসা অবিরাম প্রিয় দেশ বাংলাদেশ ক্রিকেট দল কে!!

আগামী ম্যাচ জন্য শুভেচ্ছা রইলো!!
 ",positive
কি খেলা দেখাইলারে মিরাজ মাস্তা,positive
"শ্বাসরুদ্ধকর এক ম্যাচ জয়ের নায়ক মেহেদী মিরাজ ও মোস্তাফিজ রহমান। 
ভারতের বিপক্ষে এই জয় ইতিহাস হয়ে থাকবে ",positive
"সাকিবকে এভাবে উৎযাপন করতে খুব কমই দেখা গিয়েছে,  অভিনন্দন বাংলাদেশ ",positive
হার্টবিট কাপানো ম‍্যাচ,positive
"অভিনন্দন বাংলাদেশ 
রেকর্ড পার্টনারশিপ 
মেহেদী মিরাজ মুস্তাফিজ ",positive
"সুখের নান্না অনুভব করা যায় এমন বিজয়ে,",positive
সব সময় মেহেদী হাসান মিরাজ ভালো খেলে।যে কোন সময় খেলা ধরে বিপদের মুহূর্তে জিতায় খেলা।ভালো খেলুক খারাপ খেলুক পছন্দের খেলোয়াড়দের মধ্যে একজন।,positive
"মাঠে যে দর্শকেরা ছিল,,তাদের জন্য এই জয় টা  উৎসর্গ করা দরকার,, তারা মাঠে অনেক বেশি সাপোর্ট দিছে",positive
সত্যি বলতে এরকম যায় মানুষের মনকে শীতল করে দেয় আহ শান্তি শান্তি,positive
"দাদারা মনে রেখো, দিন বদলে গেছে বাংলাদেশের। অনেক কাঁদাইছো,আর কাঁদতে চাইনা।
আগের মতো তীরে এসে তরী ডুবেনা এখন আর।
অভিনন্দন টিম টাইগার্স ",positive
এর চেয়ে আর আনন্দর কি হয়???,positive
অসাধারণ লেগেছে,positive
"মিরাজ তুমি দেখিয়ে দিলে কিভাবে লড়াই করে জয় ছিনিয়ে আনতে হয়

অভিনন্দন টিম বাংলাদেশ",positive
"কি ম্যাচ দেখলাম এটা 
এই ম্যাচ অনেক দিন মনে থাকবে 
সম্ভব ম্যাচকে আসম্ভব করে জিতে দেখালো বাংলাদেশ ",positive
সত্যিই  কান্না করে ফেললাম  খুশিতে,positive
ভারত কে কতো সুন্দর করে চাটু মেরে ডেকে এনে আলতো করে বাশ দিলো,positive
"মেহেদী হাসান মিরাজ...

রিমেম্বার অব দ্য নেইম! 

মিরাজ ইউ বিউটি ",positive
এতোদিন কাদালি কষ্টে আজ কাদলাম সুখে,positive
আমি মনে করি বলার হিসেবে মুস্তাফিজুর মিরাজের সাথে শেষ পর্যন্ত টিকে থাকায় জয়টা সম্ভব হয়েছে। অনেক অনেক অভিনন্দন বাংলাদেশের জন্য।,positive
আমার দেখা শ্রেষ্ঠ খেলা,positive
"আমারতো হার্টবিট বন্ধ হয়ে গেছেলো শেষের দিকে আইসা কিন্তু আমি প্রথমে অনেক গালাগালি করছি উইকেট যাওয়াতে।
যাইহোক আজকের এই ম্যাচটা সরনিয় হয়ে থাকবে আমার।",positive
"এটা বিশ্বকাপের প্রতিশোধ, 
বিশ্বকাপে ভারত বাংলাদেশকে ১৮৬ রানের টার্গেট দিয়েছিলো বাংলাদেশ তখন পারেনি কিন্তু তা এখন প্রতিশোধ নিয়ে নিছে,",positive
অভিনন্দন বাংলাদেশ টিম,positive
"ঘরের মাঠে বাংলাদেশ ওয়ানডেতে কতটুকু শক্তিশালী তা ইন্ডিয়া টের পেল,, ধন্যবাদ মিরাজ এবং মুস্তাফিজ",positive
লিটন নেতৃত্ব টা দারুণ ছিল,positive
কি করে লিখবো মনে হচ্ছে বিশ্ব কাপ জয় করেছি,positive
